,0,1,2,3,4,5,6,7,8,9
82.4161914411724,0.1543088072597667,-0.0455380843221274,-0.40216535344956106,0.20110389685622349,0.17460692886854698,0.9336301211400255,-0.6015450682557771,-0.26668522677265394,0.11997846597954327,-0.6143847902526836
32.71190881640454,0.4634060443980245,-0.1576026962297861,-2.730706471294264,0.5372793498282888,-1.2915354914339021,0.990552738111404,1.5613299777976364,2.2123398548681066,0.5786805676378151,0.9268116230864415
27.864991394061857,1.216225278793441,-2.135556145326169,-0.8569069309580918,0.9170435674048631,-0.2151021877040172,0.5822850638144981,0.06809121461537684,-2.556762232828778,-0.8084898461917267,0.04309418666290387
67.8416249224646,0.9727815441725454,-0.8434317158197806,-0.4578389081617732,-1.7806734530740547,0.06168665608121219,0.18692779103421425,-0.15902433485560663,0.6773531542365647,-0.33912852875683214,-0.279366925899541
24.933102708766008,0.13935266504151014,-0.6072792657390987,-1.1674422246969922,0.5029512514575406,1.1481396722216848,-0.5312100884796714,0.49002954655307607,0.22273837831552576,-1.0922765099203096,1.2907211241473302
-13.930157751988478,0.11543740249945922,-0.23528969881283143,-0.627276110953718,0.6315845921142544,0.24807192928368244,-0.25829679711774933,-2.1264436584625512,1.2525128357646562,-0.28504954048245457,0.821474468381666
37.165147226082595,0.8375217670975957,-1.7495159458595613,1.943153926118826,-1.844342413042676,-0.09753442841458863,-0.17144377671726585,-0.15345511892956504,2.241615981494408,-0.2684021965870266,1.2912296461829056
-243.89395361658043,-1.4649823029802456,-0.544023686515973,-0.18389363219218438,-0.007173097691334013,-0.7908232104568831,-0.4357496552542604,0.6047748007563752,-0.3945292763434761,-0.12336881954367941,1.3342245724681776
235.876174556044,0.34951917191665405,-0.09039396638772548,-0.08866547175878699,-0.1555338555811415,1.8856162690057252,1.2747027444701078,-0.19840533305883543,-2.7614299118749606,-0.9712447764717494,0.18324525663291905
-198.61285123149105,-1.2491477624262008,0.2209207754200987,-0.680367565122749,1.5577396117021307,-0.9445116396569305,0.08168167602473404,1.455971350926817,1.2990760559376235,-0.7218607680085588,-0.24630481987317973
-135.95162749500838,0.3963392657954601,-0.6912419636699143,-0.26133625547438727,-2.5525364351428084,-2.2363091237395376,0.037416443523490224,0.2073106642509053,1.1916904572341447,0.4349793927570921,1.247135887654483
46.90614990559262,0.8732832097035591,-1.7504281801602057,0.8487811934176465,0.5375650107466895,-0.23448012012999,0.1576510088427218,-0.8175743170060811,0.9540220828260015,0.9799494003459075,-0.8998767972001906
119.87983173718703,1.613802080777515,0.052169598026000415,1.4482380805259998,-0.9287328124449828,-1.1571635594111478,1.0167138891060012,-1.135674453585288,-0.5104263192091097,-0.09155035357969188,-1.123638312085416
138.38531167720734,0.04080905706707116,-0.4624283276591646,-1.4139792355818668,-1.3220531994292737,0.4971963533369719,1.6331243860607785,1.238166182531312,-0.6715801597682998,-0.37731299010882424,0.6025095378427718
96.20708372315244,-0.4502785235410415,0.0981849823710642,-0.20353542569049934,0.44007379556387105,0.8354731932278779,0.5832626724030605,0.020016986188076482,0.684429766333079,0.3760845632673451,0.8892109159569369
-305.88130386240215,-2.81972676578286,-1.4060554570500625,0.7066816818871509,-1.1356991866645025,0.3555262420160088,-0.0313652646759348,-0.585293603561202,1.6004920701698437,0.047117775366572696,-2.2311375679520484
-158.4869841037994,-0.37861526748427476,-0.9222344745598898,-0.4978398675948455,0.1120501687683481,-0.165679616153419,-1.4454346945489147,0.17469563221282863,-1.1260933598231295,1.0153692127253282,0.26002299114654676
27.824657145800685,0.11786114046578346,0.39299609048529444,0.6948074061543592,-1.0575228200861062,0.06919056688144552,-0.2721338260875307,0.6039696737567115,0.13936348770246643,0.27433587044621455,-0.30829061499369004
-70.57258090532869,0.5627369638213493,0.6427575024247032,-0.01290459428354198,1.1671337969892208,-1.7889891764821353,0.15545035023778497,0.4574699665465931,-0.4633028542267661,-0.5852535862868745,0.7784882850761545
-29.040918184460082,1.3732544867286731,-0.19225146270718446,0.324798483620585,-0.08337583022805542,-0.2354766135273878,-0.6647185534548594,-1.4065054618244313,-1.5661605684439737,-2.2616418333091133,0.32443888178033564
-141.949204817062,-1.1797606819653275,-0.939831547775207,-2.19000496550336,-0.7319424811300482,-0.6451532155743291,0.33577476263048833,0.932625614017709,1.0325782327717508,0.9988232332220949,0.6346127807436275
-155.0544999852786,-1.196634643629273,0.478577355000151,-1.1009094239512427,-0.2574894971093205,0.8087407656161891,-1.2643074270563146,1.406768994042891,-1.2775862808646499,-0.16527128845099778,-1.8217450229385608
-132.4440876855667,-1.2017416365224824,-0.3535767107566614,-0.3627605402807839,-0.3898135948306722,0.8179878187393106,-1.0822512756708742,-0.6184817604166196,-0.3113493868114062,0.41962516482105194,0.28330190653991094
-90.91803469866005,-1.6642047350960756,0.40481055869050636,0.869111409882783,0.915213491880461,0.4808967399572485,-0.0182915898237787,1.0054582013399085,-0.695442742490817,0.4045892183720205,-0.8769876081626036
-382.9969957020084,-2.2552232872754194,-0.026402280949697942,0.6909135079458282,-0.21086230421079466,-1.6452566773623707,-1.2459214412884423,0.6912220125961644,0.6781116125408547,1.2994247904744722,0.5110897390642837
203.30694750808232,-0.11260476616310405,-0.47545853061696913,0.040875159409742526,0.7891003859512675,0.877040224830045,2.70488709877632,-0.7580410013136545,1.2065518319797264,-0.5082715672162836,-2.1446290622087085
126.26171876500172,1.581408996484699,1.084499592601712,-0.32801513780502517,0.2231830075244542,-0.1833043403929372,-0.5536228335722624,1.4550336214925876,-0.22816528312135403,-0.8334203099559189,1.033377205124215
-151.98789526430002,-0.6251484997575768,-0.7230488415464935,0.9527295006841364,2.080939397792407,0.05157260874810244,-1.323459023606648,1.1812380783313694,-0.5667348095370184,0.29637881714834374,-0.36012228306470584
110.88672994039717,0.6348649112464281,-0.03507465763800071,2.8129718838356137,0.051893747198197684,0.11991771244948495,-0.13662232832458363,0.5261407470080957,0.06295049177171302,0.2622289338268733,0.8424170718780714
83.92322077993077,0.2591316591566249,1.479925503875463,-0.12823450884614998,-0.25039180393610644,0.6575422986286792,-0.25654094986622056,-0.7835409551120028,0.47888499379175026,-0.8462819931464598,0.7662810887097291
156.29804692802338,1.0686463859239181,-1.9010222758551356,1.269711398194164,-1.054856929050918,1.021164618059622,0.6606459526737515,-0.9949037609334495,0.3074125670270851,-0.6579819519110107,-0.16019268748116972
